count,hate_speech,offensive_language,neither,class,tweet
0,0,0,0,-1,Watch MENTIONHERE's Ready-To-Wear Fashion Show at MENTIONHERE featuring MENTIONHERE and MENTIONHERE.....URLHERE
0,0,0,0,-1,Good news--MENTIONHERE did the right thing. I congratulate him on running a very good race. Now it's onto MENTIONHERE -- go get him Mitt!
0,0,0,0,-1,He MENTIONHERE wants 23 years of MENTIONHERE's tax returns URLHERE Let's see BHO's school (cont) URLHERE
0,0,0,0,-1,Looking forward to keynoting the NC GOP dinner URLHERE NC is a critical swing state which (cont) URLHERE
0,0,0,0,-1,"If the woman who is constantly hounding Augusta National would finally stop, I have little doubt that Augusta (cont) URLHERE"
0,0,0,0,-1,He MENTIONHERE proves once again why MENTIONHERE's anti voter ID stance is wrong URLHERE (cont) URLHERE
0,0,0,0,-1,He MENTIONHERE is sounding more and more like a real team player...he is a really good guy!
0,0,0,0,-1,"This Thursday, April 12, I'll be speaking at the first-ever National Achievers Congress at the San Jose (cont) URLHERE"
0,0,0,0,-1,Jenna changed her name from Walter to Page and then to Jenna so that now her name is Jenna Talackova. If you (cont) URLHERE
0,0,0,0,-1,"My MENTIONHERE interview discussing MENTIONHERE, Warren Buffet's tax situation and MENTIONHERE's strategic mistakeURLHERE"
0,0,0,0,-1,They keep sending me free MENTIONHERE magazines in the mail--stop already.
0,0,0,0,-1,"Just like Graydon Carter drove Spy Magazine into bankruptcy, he will preside over the end of MENTIONHERE. He (cont) URLHERE"
0,0,0,0,-1,"Now they say obese women may cause Autism in children- nonsense, they use any excuse. The FDA should immediately (cont) URLHERE"
0,0,0,0,-1,Thomas Kinkade died. I happen to love the beauty of his paintings. He took a lot of heat from art critics who (cont) URLHERE
0,0,0,0,-1,I will miss Mike Wallace. He did a major interview with me for 60 Minutes and it was totally fair and balanced. (cont) URLHERE
0,0,0,0,-1,"Vanity Fair Magazine, which used to be one of my favorites, is failing badly. Newsstand sales are plummeting--- (cont) URLHERE"
0,0,0,0,-1,#CelebrityApprentice contestant MENTIONHERE stopped by to visit today- URLHERE
0,0,0,0,-1,Congrats to MENTIONHERE on winning the Masters. He did it without heavy reliance on coaches and the other hanger-ons - he just played golf.
0,0,0,0,-1,I made my decision to allow Jenna Talackova to participate in Miss Universe Canada two days before Gloria Allred (cont) URLHERE
0,0,0,0,-1,Vote for Mar-a-Lago- URLHERE
0,0,0,0,-1,#MidasTouch is divided into five sections. The second is the index finger which represents Focus-URLHERE
0,0,0,0,-1,MENTIONHERE has created more jobs in the private sector than MENTIONHERE has as President. MENTIONHERE's record (cont) URLHERE
0,0,0,0,-1,"$6 gas is coming sooner than later. America must become energy independent with our own resources and fast.Also, (cont) URLHERE"
0,0,0,0,-1,THe WH should not have hosted the Muslim Brotherhood. MENTIONHERE's friends are enemies of the US and MENTIONHERE. The Islamist winter is here.
0,0,0,0,-1,It's MENTIONHERE--who wants to raise all our taxes--who applauds China for cutting their taxes! (cont) URLHERE
0,0,0,0,-1,His MENTIONHERE's budget: interest payments to China will exceed US defense spending by 2019 URLHERE MENTIONHERE's America!
0,0,0,0,-1,"""The five fingers represent the five key factors every entrepreneur dreaming of success must master."" (cont) URLHERE"
0,0,0,0,-1,Looked at plans for Trump Doral Country Club today. It will be amazing! Glad to be in Miami.
0,0,0,0,-1,Proud to see my friend Governor Chris Christie standing up for Israel on his visit. Standing tall!
0,0,0,0,-1,"Arrived in Palm Beach, drove by a gas staion, $4.50 a gallon. Result of failed MENTIONHERE leadership."
0,0,0,0,-1,"""The Midas Touch hand is the ideal metaphor to represent the attributes critical to entrepreneurial success."" (cont) URLHERE"
0,0,0,0,-1,The #CelebrityApprentice Sunday night on NBC at 9 PM. Another exciting episode is ready to go.URLHERE
0,0,0,0,-1,Don't miss me on MENTIONHERE Monday at 7:30 AM
0,0,0,0,-1,Vote for Mar-a-Lago- URLHERE
0,0,0,0,-1,I??l be on ??ustice??with MENTIONHERE Saturday night at 9PM ET on MENTIONHERE
0,0,0,0,-1,"My book with MENTIONHERE, Midas Touch is divided into five sections. The first is the thumb-URLHERE"
0,0,0,0,-1,I'll be speaking at the first-ever National Achievers Congress at the San Jose Convention Center on Thursday (cont) URLHERE
0,0,0,0,-1,"While MENTIONHERE criticizes the GOP budget, his own party graded him with an ""F"" by voting down his budget in the House 414-0."
0,0,0,0,-1,Oprah will end up doing just fine with her network--she knows how to win. MENTIONHERE
0,0,0,0,-1,He MENTIONHERE is now losing in the latest MENTIONHERE to MENTIONHERE in Pennsylvania URLHERE Rick is wasting everyone's time.
0,0,0,0,-1,"""Here's the deal: when your secretary of defense tells you that your proposed cuts will erode America's military (cont) URLHERE"
0,0,0,0,-1,"""Here's the solution on China: get tough. Slap a 25 percent tax on China's products if they don't set a real (cont) URLHERE"
0,0,0,0,-1,This is a great time for MENTIONHERE to bow out with dignity.
0,0,0,0,-1,"My MENTIONHERE interview discussing MENTIONHERE's USC comments, insurance premiums, MENTIONHERE on the (cont) URLHERE"
0,0,0,0,-1,"My MENTIONHERE interview discussing healthcare monopolies, MENTIONHERE, oil prices and MENTIONHERE's birthdayURLHERE"
0,0,0,0,-1,"Mar-a-Lago, my club in Palm Beach and one of the greatest mansions ever built, has been nominated as one of (cont) URLHERE"
0,0,0,0,-1,"Why gas prices will rise, Miss Canada/Miss Universe, and #CelebApprentice in today's #trumpvlog...URLHERE"
0,0,0,0,-1,"I'll be speaking on Thursday, April 12, at the first-ever National Achievers Congress at the San Jose Convention (cont) URLHERE"
0,0,0,0,-1,MENTIONHERE doesn't believe in the Supreme Court or its power--I thought he was a constitutional lawyer. Why (cont) URLHERE
0,0,0,0,-1,Remember what I said about MENTIONHERE attacking Iran before the election--I hope the Iranians are not so (cont) URLHERE
0,0,0,0,-1,MENTIONHERE has a limited window to exit the race and to keep both his integrity and reputation...the time to (cont) URLHERE
0,0,0,0,-1,He MENTIONHERE made a deal with Saudi Arabia to pump the hell out of oil until after the election. Watch what (cont) URLHERE
0,0,0,0,-1,My twitter account is now reaching more people than the New York Times--not bad. And we're only going to get better!
0,0,0,0,-1,#CelebApprentice contestants MENTIONHERE and MENTIONHERE joined me for interviews today- URLHERE
0,0,0,0,-1,"""China is our enemy. It's time we start acting like it and if we do our job correctly, China will gain a whole (cont) URLHERE"
0,0,0,0,-1,"""Money was never a big motivation for me, except as a way to keep score. The real excitement is playing the game."" #TheArtofTheDeal"
0,0,0,0,-1,Another solar company MENTIONHERE funded with our money has filed for bankruptcy URLHERE One (cont) URLHERE
0,0,0,0,-1,He MENTIONHERE said it would be 'unprecedented' if the USC rules that ObamaCare is unconstitutional. It was (cont) URLHERE
0,0,0,0,-1,Real estate is always a great asset to own but especially now. Try to take advantage if you can and buy (cont) URLHERE
0,0,0,0,-1,He MENTIONHERE should not be trying to intimidate the USC justices on ObamaCare. He is worried because SG (cont) URLHERE
0,0,0,0,-1,"""Life is very fragile and success doesn't change that. If anything, success makes it more fragile. Anything can (cont) URLHERE"
0,0,0,0,-1,"My #TrumpTuesday MENTIONHERE interview discussing golf, VP choices, the real estate market & healthcare reformURLHERE"
0,0,0,0,-1,"""When people treat me badly or unfairly or try to take advantage of me, my general attitude, all my life, has (cont) URLHERE"
0,0,0,0,-1,"""The best thing you can do is deal from strength, and leverage is the biggest strength you have. Leverage is (cont) URLHERE"
0,0,0,0,-1,"Disaster! After spending $5T in 3 years, MENTIONHERE campaigns on spending even more so he can redistribute the (cont) URLHERE"
0,0,0,0,-1,Chinese demand is raising the price of oil to$123/Barrel URLHERE We need to use our own energy resources.
0,0,0,0,-1,"""The MENTIONHERE administration is far more enthusiastic about boosting food-stamp enrollment than about preventing fraud."" #TimeToGetTough"
0,0,0,0,-1,"If MENTIONHERE loses Wisconsin tomorrow and he still doesn't get out, you have to realize that at some point (cont) URLHERE"
0,0,0,0,-1,What will be MENTIONHERE's excuse tomorrow after MENTIONHERE wins Wisconsin and Maryland? Time for Rick to face reality and drop out.
0,0,0,0,-1,The US should not give a penny of foreign aid to Egypt if the Muslim Brotherhood takes over the country. We (cont) URLHERE
0,0,0,0,-1,I'll be on MENTIONHERE today at 4:20 pm MENTIONHERE.
0,0,0,0,-1,"America's competitors love MENTIONHERE. MENTIONHERE says MENTIONHERE has been ""the best 3 years"" for RussiaURLHERE"
0,0,0,0,-1,"My MENTIONHERE interview discussing MENTIONHERE attacks on capitalism, Autism & vaccinations and #CelebApprenticeURLHERE"
0,0,0,0,-1,#TrumpTuesday MENTIONHERE 7:30 AM tomorrow. Be sure to tune in.
0,0,0,0,-1,I'll be on MENTIONHERE on Monday at 7:30 AM.
0,0,0,0,-1,Be sure to download my new The Celebrity Apprentice app to begin interacting with this Sunday's episode URLHERE
0,0,0,0,-1,"Some exciting news--the newest acquisition of Trump Golf--Trump National Golf Club, Charlotte NC, formerly The (cont) URLHERE"
0,0,0,0,-1,He MENTIONHERE wants record high gas prices--drilling permits on federal land are declining under his regimeURLHERE
0,0,0,0,-1,MENTIONHERE is a disaster. Despite the mandate there will still be 27M uninsured and premiums will rise at FASTER rate URLHERE
0,0,0,0,-1,White House Press Sec. had a hard time explaining why MENTIONHERE supported tax breaks for oil companies in (cont) URLHERE
0,0,0,0,-1,"I'll be speaking at the first-ever National Achievers Congress at the San Jose Convention Center (San Jose, CA) (cont) URLHERE"
0,0,0,0,-1,"Waste! With a $16T debt and $1T budget deficit, MENTIONHERE is sending $770M overseas ""to fight global warming""URLHERE"
0,0,0,0,-1,MENTIONHERE studying ways to increase pressure on China over their currency manipulation and unfair subsidy practicesURLHERE
0,0,0,0,-1,It was great seeing MENTIONHERE and MENTIONHERE yesterday- URLHERE
0,0,0,0,-1,"""A smart negotiator would use the leverage of our dollars, our laws, and our armed forces to get a better deal (cont) URLHERE"
0,0,0,0,-1,"""The worst thing you can possibly do in a deal is seem desperate to make it."" #TheArtofTheDeal"
0,0,0,0,-1,"""I like thinking big. I always have. To me it's very simple: if you're going to be thinking anyway, you might as (cont) URLHERE"
0,0,0,0,-1,Don't forget the three hour episode of Celebrity Apprentice this Sunday night 8pm-11pm on NBC. You're in for a (cont) URLHERE
0,0,0,0,-1,A study says MENTIONHERE is out of control--a 78% increase in 10 years. Stop giving monstrous combined vaccinations (cont) URLHERE
0,0,0,0,-1,"MENTIONHERE doesn't look injured to me. Even if he's in a fight, does he have to use a gun--and why shoot (cont) URLHERE"
0,0,0,0,-1,Photo of MENTIONHERE and me from yesterday's interview... URLHERE
0,0,0,0,-1,Bad news for MENTIONHERE. MENTIONHERE reports that the economy (71%) and gas prices (65%) are Americans' top (cont) URLHERE
0,0,0,0,-1,MENTIONHERE Biden is delusional. He is criticizing MENTIONHERE on jobs.URLHERE MENTIONHERE's economic record is an abject failure.
0,0,0,0,-1,"The Fed must be reined in. In 2011, the Fed bought 61% percent of US debt--even more than 2008. Unsustainable! URLHERE"
0,0,0,0,-1,"In 2008 MENTIONHERE warned that ""electricity rates will necessarily skyrocket"" during his term. Mission Accomplished! URLHERE"
0,0,0,0,-1,MENTIONHERE's endorsement of MENTIONHERE shows that the GOP is coalescing to defeat MENTIONHERE.
0,0,0,0,-1,He MENTIONHERE received an early endorsement from the Soviet newspaper Pravda over MENTIONHERE (cont) URLHERE
0,0,0,0,-1,"""Liberals can hardly belileve it--they can't understand how health care costs could have risen so much when (cont) URLHERE"
0,0,0,0,-1,The House Republicans and Democrats are finally unanimous! Yesterday they voted down MENTIONHERE's $3.6T budget (cont) URLHERE
0,0,0,0,-1,"""Fans like winners. They come to watch stars--great exciting players who do great, exciting things."" #TheArtofTheDeal"
0,0,0,0,-1,"My MENTIONHERE interview where I discuss the #ObamaCare USC argument, gas prices & MENTIONHERE's new clothing lineURLHERE"
0,0,0,0,-1,"""To have a government we can afford we need to eliminate the tremendous waste clogging the system. Almost every (cont) URLHERE"
0,0,0,0,-1,"""What's incredible is that MENTIONHERE hasn't even kicked in yet and aleady it's doing tremendous damage."" (cont) URLHERE"
0,0,0,0,-1,I wonder if MENTIONHERE has promised Iran and China that he can be more flexible after his last election?
0,0,0,0,-1,The Afghan Security Forces who we are training have killed 52 U.S. soldiers URLHERE Time to get out of there!
0,0,0,0,-1,MENTIONHERE is desperate. He is now saying that he wants to be MENTIONHERE's VP. URLHERE He (cont) URLHERE
0,0,0,0,-1,"When MENTIONHERE is not vacationing, he is hosting his top donors in the White House URLHERE Always having a good time!"
0,0,0,0,-1,Welcome to the 'Islamist Winter' - the Muslim Brotherhood is now taking over the Egyptian military and possibly (cont) URLHERE
0,0,0,0,-1,Global warming has been proven to be a canard repeatedly over and over again. URLHERE The left needs a dose of reality.
0,0,0,0,-1,"My MENTIONHERE interview discussing interest rates, the deficit, MENTIONHERE's timing, MENTIONHERE and the DoralURLHERE"
0,0,0,0,-1,Alex Rodriguez should substantially reduce his salary from the Yankees in that he misrepresented his use of (cont) URLHERE
0,0,0,0,-1,Behind the scenes photo of MENTIONHERE and I filming an interview- URLHERE Watch tonight at 10PM ET on MENTIONHERE.
0,0,0,0,-1,I'll be interviewed by Greta Van Susteren MENTIONHERE tonight at 10 pm ET on Fox.
0,0,0,0,-1,Let's not get too excited about Monday's U.S. Supreme Court oral argument on #ObamaCare before the decision. No (cont) URLHERE
0,0,0,0,-1,MENTIONHERE is losing his home state of Pennsylvania to MENTIONHERE URLHERE MENTIONHERE is only (cont) URLHERE
0,0,0,0,-1,"MENTIONHERE - my description of MENTIONHERE - ""Future President"" or ""POTUS 45"" or ""MENTIONHERE's Worst Nightmare"""
0,0,0,0,-1,"""America's relationship with China is at a crossroads. We only have a short window of time to make the tough (cont) URLHERE"
0,0,0,0,-1,"""Sadly, when it comes to using the energy industry to create American jobs, Obama has been a total disaster. And (cont) URLHERE"
0,0,0,0,-1,Not his 'per se'? A Friday document dump shows MENTIONHERE all-hands-on-deck as Solyndra collapsed URLHERE MENTIONHERE lies.
0,0,0,0,-1,"Mar-a-Lago, my club in Palm Beach and one of the greatest mansions ever built, has been nominated as one of (cont) URLHERE"
0,0,0,0,-1,ObamaCare is clearly unconstitutional. Hopefully the USC rules correctly but in the end repealing ObamaCare requires a political solution.
0,0,0,0,-1,"Whether MENTIONHERE's plan is sound fiscal policy is not the relevant issue, the issue is strategic timing. Why release it now?"
0,0,0,0,-1,"When confronted, MENTIONHERE can't defend his ridiculous attacks on MENTIONHERE"
0,0,0,0,-1,He MENTIONHERE is caught on tape making election promises to MENTIONHERE on missile defense and national security URLHERE
0,0,0,0,-1,My MENTIONHERE interview discussing the MENTIONHERE acquisition of MENTIONHERE and the timing of MENTIONHERE's planURLHERE
0,0,0,0,-1,Trump Tuesday: I'll be on MENTIONHERE tomorrow morning at 7:30 AM. Be sure to tune in.
0,0,0,0,-1,"""If we reelect MENTIONHERE, the America we leave our kids and grandkids won't look like the America we were (cont) URLHERE"
0,0,0,0,-1,"""With China beating us like a punching bag daily, OPEC vacuuming our wallets clean, and jobs nowhere in sight, (cont) URLHERE"
0,0,0,0,-1,"If you are a young entrepreneur just entering the business world, I highly recommend that you read ""The Art of (cont) URLHERE"
0,0,0,0,-1,He MENTIONHERE is incapable of admitting that he is a complete and utter failure. He is 100% responsible for Solyndra.URLHERE
0,0,0,0,-1,MENTIONHERE is desperate. Now he is saying that he would prefer MENTIONHERE over MENTIONHERE. (cont) URLHERE
0,0,0,0,-1,MENTIONHERE keeps taking credit for an increase in oil production. Of course his policies have nothing to do (cont) URLHERE
0,0,0,0,-1,The Chinese want to steal our jobs and technology--that includes so called green energy which they make but (cont) URLHERE
0,0,0,0,-1,I'll be on MENTIONHERE Monday at 7:30 AM.
0,0,0,0,-1,Don't forget to watch Celebrity Apprentice this Sunday night at 9 pm on NBC. You're in for a great show.URLHERE
0,0,0,0,-1,Paul Ryan's budget is very dangerous for the Republicans--just before the election--be careful!
0,0,0,0,-1,Now the US military will have to have their raids approved in advance by Afghan judges URLHERE (cont) URLHERE
0,0,0,0,-1,MENTIONHERE called Republicans out of touch yesterday at a solar plant! URLHERE How much money has (cont) URLHERE
0,0,0,0,-1,"""We're now seeing the results of Obama's promise and big govenment scheme. Solyndra, a U.S. solar panel company, (cont) URLHERE"
0,0,0,0,-1,MENTIONHERE has approved the southern half of the Keystone pipeline. What about the northern half--where the (cont) URLHERE
0,0,0,0,-1,"The Iranians are conducting surveillance in NYC URLHERE The MENTIONHERE, Ray Kelly and MENTIONHERE are (cont) URLHERE"
0,0,0,0,-1,MENTIONHERE's campaign is so inept he doesn't even have a full slate of delegates in his home state of (cont) URLHERE
0,0,0,0,-1,I am following the Trayvon Martin case carefully. It's a terrible situation that should never have happened. (cont) URLHERE
0,0,0,0,-1,Congratulations to Woody Johnson and MENTIONHERE on acquiring MENTIONHERE.MENTIONHERE is not only a winner but a leader. (cont) URLHERE
0,0,0,0,-1,Happy Birthday to my legendary friend Aretha Franklin.
0,0,0,0,-1,"""We have to get tough on China. For every one American child there are four Chinese. China is out to steal our (cont) URLHERE"
0,0,0,0,-1,"""The blatant waste of taxpayers' dollars doesn't bother Obama, because it's all part of his broader nanny-state (cont) URLHERE"
0,0,0,0,-1,The Saudis are taking credit for a meager 2% drop on crude URLHERE They always play this game (cont) URLHERE
0,0,0,0,-1,Strange--why didn't MENTIONHERE hold any special event to celebrate the 2 year anniversary of ObamaCare?URLHERE
0,0,0,0,-1,He MENTIONHERE has as much chance of being the GOP nominee as MENTIONHERE does of ever having a successful (cont) URLHERE
0,0,0,0,-1,He MENTIONHERE had another impressive win last night in Illinois. His delegate lead is insurmountable. It is (cont) URLHERE
0,0,0,0,-1,"My MENTIONHERE interview discussing the GOP primary, gas prices, the Doral purchase and my outlook on the economy.URLHERE"
0,0,0,0,-1,"They should seriously look into the moron George Zimmerman who shot and killed the 17 year old kid, Trayvon (cont) URLHERE"
0,0,0,0,-1,"Ron DeSantis, Iraq vet, Navy hero, bronze star, Yale, Harvard Law, running for Congress in Fla. Very impressive.URLHERE"
0,0,0,0,-1,Played the Trump International Golf Club in Palm Beach last weekend. One of the best golf courses in the country. Perfect weather.
0,0,0,0,-1,"He MENTIONHERE wants to decide what books people can read, what movies they can see. #freespeech It doesn't work that way!"
0,0,0,0,-1,"Trump Tuesday on MENTIONHERE, 7:30 AM, is getting very good ratings as is MENTIONHERE on Mondays, 7:30 AM."
0,0,0,0,-1,"MENTIONHERE should consider Gov McDonnell of VA, Gov Christie of NJ and Senator Rubio of FL for VP. Really good men doing a really good job."
0,0,0,0,-1,Just bought Doral Hotel & Country Club in Miami--within two years it will be the best resort in the country.
0,0,0,0,-1,I am deeply disturbed by what I have read in the case of MENTIONHERE. I support a full investigation and justice.
0,0,0,0,-1,I am so glad MENTIONHERE got fired by MENTIONHERE. Rosie is a bully and it's always nice to see bullies go down!
0,0,0,0,-1,Why gas prices will cost MENTIONHERE re-election: pain-at-the-pump-not-good-for-obamaURLHERE
0,0,0,0,-1,Congratulations to MENTIONHERE for being reckless. In his first 38 months in office the debt has grown at a rate that is unthinkable.
0,0,0,0,-1,MENTIONHERE's 2013 budget would add $3.5 trillion to annual deficits and raise next year's by $365 billion. He is wasting away our future.
0,0,0,0,-1,Trump Tuesday: I'll be on MENTIONHERE tomorrow morning at 7:30 AM. Don't miss it.
0,0,0,0,-1,Why does MENTIONHERE always have to rely on teleprompters?
0,0,0,0,-1,America is mired in the longest job recession since the Great Depression. MENTIONHERE can get us out of it. (cont) URLHERE
0,0,0,0,-1,"When MENTIONHERE is not fundraising, he is issuing regulations. The 32 from 2011 will cost $10B annually and (cont) URLHERE"
0,0,0,0,-1,My MENTIONHERE interview where I discuss MENTIONHERE being canceled yet again and how she just can't make it on TVURLHERE
0,0,0,0,-1,My MENTIONHERE interview where I discuss why MENTIONHERE is an economic ignoramus and how OPEC is inflating gas prices. URLHERE
0,0,0,0,-1,Give great credit to MENTIONHERE for exposing the atrocities taking place in Sudan.
0,0,0,0,-1,Rosie O'Donnell has failed again. Her ratings were abysmal and Oprah cancelled her on Friday night. When will (cont) URLHERE
0,0,0,0,-1,Be sure to download my new The Celebrity Apprentice app to begin interacting with this Sunday's episode URLHERE
0,0,0,0,-1,#CelebApprentice fans watch today's #trumpvlog URLHERE to find out about our new App URLHERE
0,0,0,0,-1,"We should have gotten more of the oil in Syria, and we should have gotten more of the oil in Iraq. Dumb leaders."
0,0,0,0,-1,"""We don't always think of our presidents as jobs and business negotiators, but they are. Presidents are our (cont) URLHERE"
0,0,0,0,-1,"""If we keep on this path, if we reelect MENTIONHERE, the America we leave our kids and grandkids won't look (cont) URLHERE"
0,0,0,0,-1,"Afghani soldiers--those on our side--killed 7 Marines last month. URLHERE They don't want us, what (cont) URLHERE"
0,0,0,0,-1,MENTIONHERE has wasted billions of our tax dollars on speculative green projects like Solyndra. He is an economic ignoramus.
0,0,0,0,-1,Rising gas prices are causing a steep rise in consumer prices and will slow any future economic growth. It is a tax on all Americans.
0,0,0,0,-1,I'll be on MENTIONHERE Monday at 7:30 AM. Be sure to tune in.
0,0,0,0,-1,Barack Obama is hard at work today on his highest priority--his reelection. MENTIONHERE has 5 fundraisers in 2 cities.URLHERE
0,0,0,0,-1,My MENTIONHERE interview with MENTIONHERE where I explain that we need to start using our own domestic energy resources.URLHERE
0,0,0,0,-1,"MENTIONHERE is clearly not a team player. If he was, knowing that he has a zero chance of winning the (cont) URLHERE"
0,0,0,0,-1,Be sure to watch #CelebApprentice on Sunday night at 9 pm on NBC. Another great episode!URLHERE
0,0,0,0,-1,"Once again, MENTIONHERE proves he can't run a professional campaign. He is ineligible in large section of (cont) URLHERE"
0,0,0,0,-1,He MENTIONHERE invited his top campaign bundlers and donors to the British State Dinner URLHERE So corrupt!
0,0,0,0,-1,It's outrageous that Blagojevich goes to jail for 14 years when killers and sex offenders are out walking the (cont) URLHERE
0,0,0,0,-1,57% of Americans disagree with MENTIONHERE's contraception mandate on religious institutions.URLHERE He is plain wrong.
0,0,0,0,-1,Last week was a first in #CelebApprentice when I fired 2 celebrities at once. Wish I could FIRE MENTIONHERE! (cont) URLHERE
0,0,0,0,-1,"I'm not a hunter and don't approve of killing animals. I strongly disagree with my sons who are hunters, but (cont) URLHERE"
0,0,0,0,-1,A report of my phone interview with MENTIONHERE where I discuss #CelebApprentice and other possible #Apprentice (cont) URLHERE
0,0,0,0,-1,I'll be on MENTIONHERE today at 4:15 pm MENTIONHERE ... tune in.
0,0,0,0,-1,"""The illegal immigrant crime problem is far more serious and threatening than most people understand. Along our (cont) URLHERE"
0,0,0,0,-1,"""When your secretary of defense tells you that your proposed cuts will erode America's military capability, you (cont) URLHERE"
0,0,0,0,-1,"The MENTIONHERE administration now claims to have done ""everything"" to reduce gas prices URLHERE What about Keystone?"
0,0,0,0,-1,SHOCK! ObamaCare will cost double what MENTIONHERE promised -- over $1.76 URLHERE -- and result (cont) URLHERE
0,0,0,0,-1,I commend MENTIONHERE for defending the NYPD and Commissioner Kelly. The NYPD has done outstanding work in defending NYC from attacks.
0,0,0,0,-1,MENTIONHERE lost a big motion yesterday--she is entitled to nothing. The show made her--she should have been happy.
0,0,0,0,-1,The 2012 budget deficit is already $93 billion larger than earlier estimates URLHERE MENTIONHERE (cont) URLHERE
0,0,0,0,-1,MENTIONHERE did well last night. He won 2/4 contests and earned the most delegates. MENTIONHERE will be the nominee.URLHERE
0,0,0,0,-1,"""Yes, the BP oil spill was bad, but it was no reason to put tighter clamps on domestic drilling. That showed no (cont) URLHERE"
0,0,0,0,-1,"""In terms of energy, we need to be exploring and developing numerous approaches...and I also include in that (cont) URLHERE"
0,0,0,0,-1,"The day after MENTIONHERE blocks a Texas voter photo ID law, MENTIONHERE exposes more dead people getting ballotsURLHERE"
0,0,0,0,-1,"MENTIONHERE has won the most delegates, received the most votes and won the most states. The primary is over. Time to defeat MENTIONHERE."
0,0,0,0,-1,MENTIONHERE doesn't have an answer for how much Americans should pay for gas URLHERE He wants $6/gallon gas!
0,0,0,0,-1,"#trumpvlog My thoughts on Afghanistan, MENTIONHERE, and why I fired two people on this week's #CelebApprentice...URLHERE"
0,0,0,0,-1,"My MENTIONHERE interview discussing today's primary contests, MENTIONHERE's lead and my stock picksURLHERE"
0,0,0,0,-1,"My MENTIONHERE interview from last Friday discussing the unemployment numbers, gas prices and acquiring the DoralURLHERE"
0,0,0,0,-1,Trump International Hotel & Tower New York---winner of the Forbes Five-Star Hotel Award in 2009 through 2012. URLHERE
0,0,0,0,-1,NYC's top cop acted wisely and legally to monitor activities of some in the Muslim community. Vigilance keeps us (cont) URLHERE
0,0,0,0,-1,He MENTIONHERE should get out of the race so Republicans can focus on MENTIONHERE.
0,0,0,0,-1,Cadillac Championship at Doral a great success--I just bought Doral--it will be amazing. Cadillac a great American car.
0,0,0,0,-1,His MENTIONHERE's specialties? Vacations and campaigning. Jobs not so much!
0,0,0,0,-1,MENTIONHERE has requested the bunker buster from the U.S. URLHERE Giving it to them will pressure Iran even further into a deal.
0,0,0,0,-1,He MENTIONHERE is ineligible for 30 delegates next month due to his campaign missing deadlines. (cont) URLHERE
0,0,0,0,-1,Would anyone in the music industry treat a Democrat like this? MENTIONHERE is being punished for his political viewsURLHERE
0,0,0,0,-1,Doral Tournament was great--best 18th hole in golf and a wonderful winner in MENTIONHERE
0,0,0,0,-1,"Many people ask me to review things. As I see them, I will do so."
0,0,0,0,-1,"Afghanistan is a total disaster. We don't know what we are doing. They are, in addition to everything else, robbing us blind."
0,0,0,0,-1,"China talks about the so-called ""carbon footprint"" and then, behind our leaders backs, they laugh. They could (cont) URLHERE"
0,0,0,0,-1,The US is stupidly closing all of its coal fired plants while at the same time we're selling our coal to (cont) URLHERE
0,0,0,0,-1,"Maniac Sergeant who went on a killing spree in Afghanistan must be punished, big time, and quickly."
0,0,0,0,-1,Pathetic: MENTIONHERE did not want to veto Keystone himself--so he lobbied the Democrats in the Senate to defeat it.URLHERE
0,0,0,0,-1,RT MENTIONHERE: MENTIONHERE and 2016 Olympic golf course designer Gil Hanse plan to renovate the #bluemonsterURLHERE
0,0,0,0,-1,Tomorrow is #TrumpTuesday on MENTIONHERE at 7:30 am ET
0,0,0,0,-1,"RT MENTIONHERE: Donald Trump plans 'monster' makeover at Doral, foresees $200 million renovation URLHERE #pga #golf"
0,0,0,0,-1,Seems to be the next election must be about jobs and gas prices--not birth control.
0,0,0,0,-1,"When I was 18, people called me Donald Trump. When he was 18, MENTIONHERE was Barry Soweto. Weird."
0,0,0,0,-1,"Personally, I'm glad the NYPD is monitoring the actions of certain extremists. New York's finest! I support them."
0,0,0,0,-1,"Be sure to download my new ""The Celebrity Apprentice"" app to begin interacting with this Sunday's (cont) URLHERE"
0,0,0,0,-1,"The Celebrity Apprentice, Sunday night at 9 PM on NBC. Another great episode!URLHERE"
0,0,0,0,-1,"I'll be on MENTIONHERE Monday at 7:30 AM, don't miss it."
0,0,0,0,-1,Coincidence? More than half of MENTIONHERE's 47 biggest fundraisers have been given administration jobs.URLHERE
0,0,0,0,-1,The only candidate who can get 1145 delegates is MENTIONHERE. The primary is over.
0,0,0,0,-1,BarackObama set a record deficit last February - $229 billion while borrowing 42 cents of every dollar it spent. MENTIONHERE is reckless.
0,0,0,0,-1,"The MENTIONHERE recovery - US unemployment is 9.1%, US underemployment is 19.1% URLHERE Businesses won't hire under Obama."
0,0,0,0,-1,My interview with MENTIONHERE discussing MENTIONHERE's Super Tuesday and why MENTIONHERE must be defeated.URLHERE
0,0,0,0,-1,"Excited by my acquisition of Doral Hotel & Country Club in Miami--already world class, but will soon be The Best."
0,0,0,0,-1,Ray Kelly is the best Police Commissioner in NYC history. Keeping NYC safe thru vigilance. MENTIONHERE
0,0,0,0,-1,"""Getting China to stop playing its currency charades can begin whenever we elect a president ready to take (cont) URLHERE"
0,0,0,0,-1,"""That's what I find so morally offensive about welfare dependency: it robs people of the chance to improve. Work (cont) URLHERE"
